,Call_ID,Time,Activity,#_in_FNOL_Que
704,157,157,join_fnol_que,0
705,158,157,join_fnol_que,0
706,157,157,start_fnol,0
707,158,157,start_fnol,0
708,155,157.7573045,end_fnol,0
709,155,157.7573045,redirected_to_other_dept,0
710,157,159.3479733,end_fnol,0
711,157,159.3479733,redirected_to_other_dept,0
712,156,159.7866175,end_fnol,0
713,156,159.7866175,join_adj_que,0
714,156,159.7866175,start_adj,0
715,159,160,join_fnol_que,0
716,159,160,start_fnol,0
717,160,161,join_fnol_que,0
718,160,161,start_fnol,0
719,158,161.3907469,end_fnol,0
720,158,161.3907469,redirected_to_other_dept,0
721,156,161.7866175,end_adj,0
722,161,162,join_fnol_que,0
723,161,162,start_fnol,0
724,162,163,join_fnol_que,0
725,163,163,join_fnol_que,0
726,162,163,start_fnol,1
727,159,163.5509749,end_fnol,1
728,159,163.5509749,redirected_to_other_dept,1
729,163,163.5509749,start_fnol,0
730,164,164,join_fnol_que,0
731,165,164,join_fnol_que,1
732,162,165.3660856,end_fnol,2
733,162,165.3660856,redirected_to_other_dept,2
734,164,165.3660856,start_fnol,1
735,161,165.37458,end_fnol,1
736,161,165.37458,redirected_to_other_dept,1
737,165,165.37458,start_fnol,0
738,160,165.5454528,end_fnol,0
739,160,165.5454528,redirected_to_other_dept,0
740,153,165.7328771,end_adj,0
741,166,167,join_fnol_que,0
742,166,167,start_fnol,0
743,163,167.3640605,end_fnol,0
744,163,167.3640605,redirected_to_other_dept,0
745,167,168,join_fnol_que,0
746,167,168,start_fnol,0
747,165,168.4003491,end_fnol,0
748,165,168.4003491,redirected_to_other_dept,0
749,168,169,join_fnol_que,0
750,169,169,join_fnol_que,0
751,170,169,join_fnol_que,1
752,168,169,start_fnol,2
753,164,169.3469252,end_fnol,2
754,164,169.3469252,redirected_to_other_dept,2
755,169,169.3469252,start_fnol,1
756,171,170,join_fnol_que,1
757,172,171,join_fnol_que,2
758,166,171.1465622,end_fnol,3
759,166,171.1465622,join_adj_que,3
760,166,171.1465622,start_adj,2
761,170,171.1465622,start_fnol,2
762,173,172,join_fnol_que,2
763,174,172,join_fnol_que,3
764,167,172.6237829,end_fnol,4
765,167,172.6237829,join_adj_que,4
766,167,172.6237829,start_adj,3
767,171,172.6237829,start_fnol,3
768,169,173.5323414,end_fnol,3
769,169,173.5323414,redirected_to_other_dept,3
770,172,173.5323414,start_fnol,2
771,168,173.7763889,end_fnol,2
772,168,173.7763889,join_adj_que,2
773,173,173.7763889,start_fnol,1
774,175,174,join_fnol_que,1
775,176,175,join_fnol_que,2
776,177,175,join_fnol_que,3
777,170,175.1404192,end_fnol,4
778,170,175.1404192,redirected_to_other_dept,4
779,174,175.1404192,start_fnol,3
780,178,176,join_fnol_que,3
781,179,176,join_fnol_que,4
